0;0;14;-9;-11;-6;-1;-2;-2;-1;8;11;3;-3;-2;-1;-1;-6;-11;-14;0;2;-1;-2;-2;-3;-10;7;0;2;1;0;-2;-2;11;13;4;-1;0;0;-1;3;-10;-34;-23;-7;-4;-1;0;-7;-10;10;15;0;0;1;1;-1;11;-24;-5;-1;-1;-1;4
-3;3;0;-7;-12;-2;-1;-3;0;1;-8;-5;0;-2;0;-1;-3;-2;5;-3;-6;-3;-1;-2;-1;0;4;19;37;4;-1;0;-1;-6;-14;-29;-38;-3;0;1;-1;4;2;-2;-13;-6;-3;-2;-2;-1;20;5;1;0;-1;-1;-3;-3;-6;2;9;1;-2;-2;4
7;-2;-5;3;6;-1;-2;-7;3;-4;20;9;-10;-1;1;18;-1;-2;-4;26;13;-3;-1;-4;2;0;-14;-22;-7;-1;0;4;-5;-1;-1;12;14;2;0;-7;-4;-2;3;-7;-7;-2;-2;-6;0;-2;-12;-7;-12;-3;-2;2;0;2;2;-1;-18;-1;0;-3;4
-3;1;9;10;-1;-1;-3;-4;2;-1;-14;-16;-1;-2;1;-1;-3;0;16;3;11;-1;-2;-3;2;-7;-17;1;-9;-3;-1;4;-1;1;-2;-22;-18;-3;0;-3;-1;-2;-3;4;3;0;0;-4;-3;-2;-21;6;3;1;-1;-4;1;0;1;-3;-4;-3;-1;1;4
-2;0;-9;4;2;1;0;-1;-2;-4;-5;13;13;1;0;-3;1;0;-4;-34;-15;-6;-1;4;-1;-2;-6;6;-4;1;0;-3;-3;1;-13;-2;8;-1;-3;-4;-2;-3;6;9;-14;-3;-2;-2;1;-2;-17;0;11;1;1;4;0;-2;-10;-6;1;-3;-4;-3;4
-2;-3;6;-10;-9;-2;-1;1;1;-1;-17;-6;6;0;0;-1;-2;0;-1;23;2;0;0;3;0;1;2;-34;-24;-5;-3;-3;-2;-2;4;15;6;1;0;0;0;1;-3;-1;6;-2;-2;-2;-2;1;4;7;-12;-3;-1;2;-3;-5;-2;6;2;-1;0;-1;4
0;-6;-30;-7;2;-1;-1;-2;-1;1;2;19;8;0;1;0;0;-1;7;-13;-13;-4;1;1;-7;-3;4;10;9;0;-3;-19;6;3;-9;3;2;0;0;20;-2;-4;-2;-3;-3;-1;0;-2;2;-2;7;8;-5;-3;-2;-2;-5;-1;-1;0;0;-5;-3;0;4
-3;-4;-12;-12;-6;-2;-3;-6;0;0;16;4;5;0;0;-1;1;-3;-7;12;22;1;-1;2;0;1;3;-9;-9;-2;-2;0;-9;-5;0;12;-1;0;1;-6;8;0;-1;6;-13;-4;-2;-11;2;0;-1;-7;3;-2;-1;21;-3;-5;-2;3;14;3;-3;-2;4
-4;-5;-6;10;21;4;1;-2;-2;0;-4;2;-9;-2;0;-6;-2;-3;-15;-10;-13;-6;-3;-1;-1;-2;4;15;20;4;0;1;-2;-3;-1;-2;4;0;-2;-5;-1;0;-24;-31;-11;-3;-2;0;0;2;20;24;0;-2;0;0;-6;-3;3;-7;-16;-4;-3;-16;4
1;-5;-7;5;8;2;1;0;0;3;6;-2;13;0;-2;4;0;0;-12;-11;-25;-4;-2;-3;-1;-2;6;13;-1;-1;0;-2;-1;0;1;1;-2;-1;2;2;-5;-8;-32;-12;8;-1;-1;1;2;-2;11;24;14;0;-2;-21;6;1;1;1;9;4;4;28;4
-3;-1;-14;-30;-5;-1;-1;-6;-1;-6;4;2;-2;3;0;1;-1;4;6;-17;-12;-3;-2;3;-3;-1;-2;-8;-13;-4;-4;-5;0;1;1;2;0;-1;-2;-2;-1;-1;-2;-1;-9;1;-1;2;-2;-3;-13;-2;17;1;0;1;-4;-4;4;12;10;2;0;-5;4
1;-3;-8;-2;19;4;0;4;-2;-3;-11;3;-18;-1;-2;-5;1;2;20;0;1;-2;-1;4;0;-6;-22;-1;22;2;1;-2;-1;0;0;-9;-28;-6;-2;-2;1;-2;-9;-10;-3;0;0;-1;-1;0;1;7;9;-2;-2;2;-1;0;16;-7;-2;1;-3;-3;4
1;0;9;10;0;-1;-2;-3;-3;-2;-33;6;10;-1;-1;0;1;2;16;-22;-19;0;-1;1;-3;-4;-14;-9;9;2;-1;-3;-1;-1;7;-5;-5;0;0;2;-2;1;0;2;-14;-5;-5;-1;-2;-3;1;9;2;-2;-2;-4;-2;-2;-9;-23;2;0;0;-3;4
-3;-4;-8;-15;-4;-4;0;-1;0;-3;-14;-4;15;2;2;3;-2;-2;7;14;18;6;0;1;-1;0;5;-18;-31;-9;-3;-1;2;6;14;22;8;-1;-2;-4;3;0;-7;-14;-29;-4;-2;2;-1;-4;-10;16;17;2;0;0;-1;-3;4;-2;-6;-1;-5;-4;4
-1;-4;-14;0;10;0;-1;-5;-1;-4;-10;-3;-14;-3;-1;2;0;0;18;15;1;-1;-2;-6;-2;-2;-12;-23;12;0;-1;3;-7;-2;9;11;-8;-2;-2;-19;6;-5;-12;-1;6;0;-1;20;-1;1;-16;-5;-1;-1;-1;-1;0;0;3;5;-11;0;1;3;4
0;-2;-6;14;6;1;-2;-21;2;-1;-11;-16;-13;-3;1;24;-1;-2;-2;-8;4;2;-1;-3;2;0;-3;-7;8;-3;-2;-1;-5;-1;3;6;-7;-1;1;-2;-4;-2;-7;0;0;-2;-1;-12;0;-2;-5;-16;1;0;-2;0;2;0;10;6;6;-1;0;7;4
-1;-1;9;4;8;0;-1;4;-5;1;-2;5;-3;1;0;-14;-2;-3;-6;10;9;0;-2;-3;-1;-3;-15;-33;-11;-1;2;4;-1;0;19;10;-6;-4;-1;-2;-5;-3;6;7;2;-7;-4;-6;0;1;0;5;10;2;-1;-1;-3;-1;3;-4;11;-1;0;-4;4
-4;0;18;17;6;1;-1;-1;4;1;-1;8;1;4;0;-12;3;1;-9;-25;-1;-3;1;20;-3;-6;2;7;-13;-2;-1;-4;4;-2;-7;-7;0;-2;0;4;-4;-1;-11;0;3;2;1;-3;-3;3;34;18;-2;-3;0;-12;1;-4;-23;-20;8;1;0;1;4
